pig,chamber,period,experimental_unit,timestamp,phase_idx,outer_fold,observed_HP,predicted_HP__Sensor/context base,predicted_HP__+ planned feeding amount,predicted_HP__+ protocol meal timing
pig_13,B1,3,B1_p3,2026-06-17 23:00:00,2,3,42.14495302765014,36.60781575895137,34.0451121754863,39.55707498635937
pig_13,B1,3,B1_p3,2026-06-17 23:30:00,2,3,43.22160507763729,35.31910211783888,33.05982432131856,40.82734562570931
pig_13,B1,3,B1_p3,2026-06-18 00:00:00,2,3,46.706325171227085,37.84723361879773,36.23779181523791,42.82113332484881
pig_13,B1,3,B1_p3,2026-06-18 00:30:00,2,3,46.00362008544001,36.98598492032263,35.51663249106633,40.238038590408934
pig_13,B1,3,B1_p3,2026-06-18 01:00:00,2,3,45.351864635961526,34.21699854760839,32.63673780548233,38.923659025238706
pig_13,B1,3,B1_p3,2026-06-18 01:30:00,2,3,44.023165778615976,33.88746971507908,32.12599571505822,39.29838512331443
pig_13,B1,3,B1_p3,2026-06-18 02:00:00,2,3,47.452801182686144,33.94741893579946,32.36759963531398,38.90867754735251
pig_13,B1,3,B1_p3,2026-06-18 02:30:00,2,3,43.54446737885657,32.81424767348315,31.14492451567381,37.64934412883458
pig_13,B1,3,B1_p3,2026-06-18 03:00:00,2,3,42.762398459555165,38.48638446602628,37.58048789405768,40.13895544841828
pig_13,B1,3,B1_p3,2026-06-18 03:30:00,2,3,46.92498199992066,38.446481520220445,37.418699529972024,42.141026025717004
pig_13,B1,3,B1_p3,2026-06-18 04:00:00,2,3,40.829928299605044,38.71185140237394,37.8830077982694,40.39893622807772
pig_13,B1,3,B1_p3,2026-06-18 04:30:00,2,3,41.43141617068104,35.9770314290421,34.679388875700184,38.3664403440283
pig_13,B1,3,B1_p3,2026-06-18 05:00:00,2,3,39.14196857277477,36.033609607609066,34.8158901876705,34.54996733848658
pig_13,B1,3,B1_p3,2026-06-18 05:30:00,2,3,38.967886166978964,34.77616591534858,33.68799727224709,37.290531773556346
pig_13,B1,3,B1_p3,2026-06-18 06:00:00,2,3,44.13544006409555,38.25924922437625,37.27651618565748,40.146603920597244
pig_13,B1,3,B1_p3,2026-06-18 06:30:00,2,3,41.08155876007109,37.74596857294098,36.77962480967045,37.041897680684066
pig_13,B1,3,B1_p3,2026-06-18 07:00:00,2,3,38.27980121741622,35.781958976670914,34.32398359682588,36.92402847671303
pig_13,B1,3,B1_p3,2026-06-18 07:30:00,2,3,44.62945352621861,47.43917906835153,47.2914840930606,46.14700423084559
pig_13,B1,3,B1_p3,2026-06-18 08:00:00,2,3,39.915540377784254,43.78850060355888,42.83115380160006,41.52786316694922
pig_13,B1,3,B1_p3,2026-06-18 10:00:00,3,3,47.321296088981256,41.854724001090574,39.32281187273384,43.88862130347324
pig_13,B1,3,B1_p3,2026-06-18 10:30:00,3,3,47.22353636765143,41.58151949149037,39.098279696803566,43.189494147254635
pig_13,B1,3,B1_p3,2026-06-18 11:00:00,3,3,45.27470706381267,38.19141094391112,35.49125710211895,41.03025352680409
pig_13,B1,3,B1_p3,2026-06-18 11:30:00,3,3,44.86707334204125,39.0232585403224,37.93597047566156,40.74428873889925
pig_13,B1,3,B1_p3,2026-06-18 12:00:00,3,3,47.65416019733395,41.838837762540386,39.49083630105504,42.80133653163017
pig_13,B1,3,B1_p3,2026-06-18 12:30:00,3,3,44.08760528131109,42.62862254654537,40.638607938052395,42.963066798746055
pig_13,B1,3,B1_p3,2026-06-18 13:00:00,3,3,50.85160610807665,46.703616743920136,43.90605596997821,46.30901749195786
pig_13,B1,3,B1_p3,2026-06-18 13:30:00,3,3,49.5983552238356,43.591192254728696,40.64865945238086,43.42827681885659
pig_13,B1,3,B1_p3,2026-06-18 14:00:00,3,3,46.86637261046257,43.099980949251595,39.7547892018296,43.52721448875863
pig_13,B1,3,B1_p3,2026-06-18 19:00:00,3,3,48.60519176491286,42.271872750040934,38.19298769642458,45.41614992391953
pig_13,B1,3,B1_p3,2026-06-18 19:30:00,3,3,46.84782604283129,42.094251915479624,38.09820595325688,41.65161172058987
pig_13,B1,3,B1_p3,2026-06-18 20:00:00,3,3,49.73540987841132,42.65603245318614,38.36657072460305,44.796509620962766
pig_13,B1,3,B1_p3,2026-06-18 20:30:00,3,3,46.49919110568383,42.21460942136186,39.59902300549898,42.27972191066458
pig_13,B1,3,B1_p3,2026-06-18 21:00:00,3,3,45.62285318995704,41.347623664528655,38.558743141085884,42.10491939400778
pig_13,B1,3,B1_p3,2026-06-18 21:30:00,3,3,46.30959842107301,39.88317108627287,38.17946476290095,40.68863676618299
pig_13,B1,3,B1_p3,2026-06-18 22:00:00,3,3,44.05370154236292,40.839932177616134,38.68335230516098,40.89925329102989
pig_13,B1,3,B1_p3,2026-06-18 22:30:00,3,3,43.035426270137506,39.847316021725504,38.253117651346756,41.139219710036635
pig_13,B1,3,B1_p3,2026-06-18 23:00:00,3,3,43.746010065019206,38.90426703761545,36.75903175118483,38.89916190227299
pig_13,B1,3,B1_p3,2026-06-18 23:30:00,3,3,48.26369930060591,44.603944989353536,42.17626918389346,43.13304608539291
pig_13,B1,3,B1_p3,2026-06-19 00:00:00,3,3,43.94304891870686,40.962138765217176,39.23119272171376,42.474490816042206
pig_13,B1,3,B1_p3,2026-06-19 00:30:00,3,3,45.32642524701687,40.16890115565886,36.53111267828641,40.09539788290697
pig_13,B1,3,B1_p3,2026-06-19 01:00:00,3,3,44.10059553081879,40.84083410321844,38.71291185934682,40.82461361668811
pig_13,B1,3,B1_p3,2026-06-19 01:30:00,3,3,45.988104416194744,40.27440839281001,38.483767443184085,40.13228747961924
pig_13,B1,3,B1_p3,2026-06-19 02:00:00,3,3,43.90361264932633,40.80650540914181,39.64774470927364,40.73462731798208
pig_13,B1,3,B1_p3,2026-06-19 02:30:00,3,3,42.02735758909474,40.07549224902137,39.12489809112537,39.2130349849098
pig_13,B1,3,B1_p3,2026-06-19 03:00:00,3,3,45.87176992087979,41.06743901579928,39.924722530145026,41.685201571127195
pig_13,B1,3,B1_p3,2026-06-19 03:30:00,3,3,43.00467494621154,39.51055991125883,38.0434145609422,39.40718884050493
pig_13,B1,3,B1_p3,2026-06-19 04:00:00,3,3,42.10362083627526,40.13180939194566,38.77309028378657,40.17564982498706
pig_13,B1,3,B1_p3,2026-06-19 04:30:00,3,3,43.31150056015929,40.57152113150062,39.56938750513125,38.98468600365807
pig_13,B1,3,B1_p3,2026-06-19 05:00:00,3,3,40.125175955153715,40.10382350282879,39.09947199664599,39.744807687919455
pig_13,B1,3,B1_p3,2026-06-19 05:30:00,3,3,40.11222604618073,37.518947664771346,36.32718584481994,37.076121577951646
pig_13,B1,3,B1_p3,2026-06-19 06:00:00,3,3,39.16067855777018,36.76077616327815,35.59469488226322,35.360590372677564
pig_13,B1,3,B1_p3,2026-06-19 06:30:00,3,3,36.710700793767856,36.02424001294204,35.04301061168013,33.73783491436189
pig_13,B1,3,B1_p3,2026-06-19 07:00:00,3,3,41.86183337313857,39.34620715677067,37.9455495715124,37.39681643176351
pig_13,B1,3,B1_p3,2026-06-19 07:30:00,3,3,43.33290834107416,45.03687977256175,44.091734437977415,39.78079439977349
pig_13,B1,3,B1_p3,2026-06-19 08:00:00,3,3,42.33393508783259,40.89552400219113,39.19394833790139,37.33430551697981
pig_13,B1,3,B1_p3,2026-06-19 09:30:00,4,3,40.24647954753942,39.41105503550664,39.35754425595357,39.57999542893478
pig_13,B1,3,B1_p3,2026-06-19 10:30:00,4,3,35.55670867681126,36.66936700073924,36.66014949751028,33.97561243007741
pig_13,B1,3,B1_p3,2026-06-19 11:00:00,4,3,32.89470058174766,28.343718957323688,28.40330453468811,29.939535950968946
pig_13,B1,3,B1_p3,2026-06-19 12:30:00,4,3,32.5337577308495,33.24140412375158,32.9887323916641,30.715922301380974
pig_13,B1,3,B1_p3,2026-06-19 13:30:00,4,3,57.02931584985893,40.82081086095643,40.59823148321081,39.65042106384337
pig_13,B1,3,B1_p3,2026-06-19 14:00:00,4,3,33.08510188531802,28.594161508224303,28.636345757772325,29.74490059987496
pig_13,B1,3,B1_p3,2026-06-19 16:00:00,4,3,31.983222919975354,32.568708694049924,32.254238480755205,32.53170026991007
pig_13,B1,3,B1_p3,2026-06-19 16:30:00,4,3,37.92625607048238,38.886300752374815,38.85750654876043,39.741545767170024
pig_13,B1,3,B1_p3,2026-06-19 17:00:00,4,3,30.417242018297962,34.962254023994916,35.114347136069725,33.725587117888104
pig_13,B1,3,B1_p3,2026-06-19 17:30:00,4,3,40.91316304457844,40.13864327129464,40.26676107097134,40.59822585893414
pig_13,B1,3,B1_p3,2026-06-19 18:00:00,4,3,27.84012279514586,29.26709698746459,29.27000952041568,28.5786757880288
pig_13,B1,3,B1_p3,2026-06-19 18:30:00,4,3,29.481344779877315,32.447940092217564,32.39401693109259,29.3792863281125
pig_13,B1,3,B1_p3,2026-06-19 19:00:00,4,3,28.041573571737388,27.937391368657245,27.945969217628313,27.945307071733357
pig_13,B1,3,B1_p3,2026-06-19 19:30:00,4,3,26.712857746316914,27.29611309569105,27.28020825884998,26.810481286426793
pig_13,B1,3,B1_p3,2026-06-19 20:00:00,4,3,27.33934316656114,28.060035547191653,28.137390751494422,27.7762321545681
pig_13,B1,3,B1_p3,2026-06-19 20:30:00,4,3,32.410527471084166,31.734028994350105,31.7201265252624,31.112635830774536
pig_13,B1,3,B1_p3,2026-06-19 21:00:00,4,3,28.0313413609257,31.27578010136857,31.24285628570258,28.744985371506758
pig_13,B1,3,B1_p3,2026-06-19 21:30:00,4,3,27.302686234836003,29.074427216446335,29.094055360523704,27.99702973999637
pig_13,B1,3,B1_p3,2026-06-19 22:00:00,4,3,26.21187435947933,27.381679782268463,27.425220421421322,27.126130149070395
pig_13,B1,3,B1_p3,2026-06-19 22:30:00,4,3,27.918021852406497,30.870806242926232,30.747197270831414,28.832099942961293
pig_13,B1,3,B1_p3,2026-06-19 23:00:00,4,3,26.754342935578087,27.550703864155206,27.496640593319817,27.56710667990847
pig_13,B1,3,B1_p3,2026-06-19 23:30:00,4,3,26.168619257355957,28.344956578333292,28.296351847895167,26.439192725430267
pig_13,B1,3,B1_p3,2026-06-20 00:00:00,4,3,26.86998944518733,27.654048444164133,27.622566754667904,27.35323673119983
pig_13,B1,3,B1_p3,2026-06-20 00:30:00,4,3,26.004455155591614,28.379407546933116,28.369400217015666,28.29163461078988
pig_13,B1,3,B1_p3,2026-06-20 01:00:00,4,3,25.98472994050052,27.51701125946701,27.61290342968855,27.49599864450084
pig_13,B1,3,B1_p3,2026-06-20 01:30:00,4,3,27.155528361447686,28.62158592230182,28.595972066298025,29.052648653664768
pig_13,B1,3,B1_p3,2026-06-20 02:00:00,4,3,26.616976922615095,28.34352645976685,28.380584165771666,29.110337233165374
pig_13,B1,3,B1_p3,2026-06-20 02:30:00,4,3,27.47773602610816,29.108530960879364,29.133206058125232,28.461757467883388
pig_13,B1,3,B1_p3,2026-06-20 03:00:00,4,3,26.021975690676705,27.74695571431446,27.641310850743487,28.30476828886334
pig_13,B1,3,B1_p3,2026-06-20 03:30:00,4,3,26.157660532909482,28.142370301417287,28.071243058547932,28.021042855572674
pig_13,B1,3,B1_p3,2026-06-20 04:00:00,4,3,25.260395703710135,27.606619131102292,27.61717921063815,27.973378007560328
pig_13,B1,3,B1_p3,2026-06-20 04:30:00,4,3,25.878689083109577,28.994098545180854,28.827464196117475,29.70052522484792
pig_13,B1,3,B1_p3,2026-06-20 05:00:00,4,3,27.283371571547228,27.768754130874495,27.76683487475632,27.854960112911193
pig_13,B1,3,B1_p3,2026-06-20 05:30:00,4,3,26.719087225126557,28.52522444723934,28.5906055392508,29.59921592662102
pig_13,B1,3,B1_p3,2026-06-20 06:00:00,4,3,26.177542777502616,28.94334697214668,28.908385219134978,28.6939011865532
pig_13,B1,3,B1_p3,2026-06-20 06:30:00,4,3,27.31291845279182,30.26267639824648,30.239256920220356,30.30761056534486
pig_13,B1,3,B1_p3,2026-06-20 07:00:00,4,3,26.55066477256753,27.92026041988809,27.831385012174152,29.011233299661644
pig_13,B1,3,B1_p3,2026-06-20 07:30:00,4,3,32.410176299294534,31.86780194158171,31.855058448107663,31.728298618828003
pig_13,A1,5,A1_p5,2026-06-27 09:30:00,2,3,36.41880949100454,34.30143447850379,34.22846244384645,33.47674003835182
pig_13,A1,5,A1_p5,2026-06-27 10:00:00,2,3,34.779757248718724,32.8176071613638,32.70095270941766,31.93490173669494
pig_13,A1,5,A1_p5,2026-06-27 10:30:00,2,3,38.640360929972886,34.71644965002896,34.518646700717305,34.55909285167689
pig_13,A1,5,A1_p5,2026-06-27 11:00:00,2,3,34.96935432391133,33.50415777819987,33.37222445644772,33.22215454472501
pig_13,A1,5,A1_p5,2026-06-27 11:30:00,2,3,33.360841517153865,32.32924730715446,32.333071242676624,31.136417281585807
pig_13,A1,5,A1_p5,2026-06-27 12:00:00,2,3,34.403295990887905,32.48969347339035,32.553084717408666,31.770525160663393
pig_13,A1,5,A1_p5,2026-06-27 12:30:00,2,3,36.386696337528335,33.13516583706416,33.165251738028445,32.76370214494017
pig_13,A1,5,A1_p5,2026-06-27 13:00:00,2,3,40.258131585577864,35.70586870325491,35.865394397692654,35.650653916907736
pig_13,A1,5,A1_p5,2026-06-27 13:30:00,2,3,28.757088968294475,33.58527055916635,33.61311060345764,33.4195997351306
pig_13,A1,5,A1_p5,2026-06-27 14:00:00,2,3,38.03386288985389,36.245317476086555,36.18284356061461,35.413137041365765
pig_13,A1,5,A1_p5,2026-06-27 14:30:00,2,3,35.59620494627832,41.268438113806226,40.99496816162327,40.56989167306906
pig_13,A1,5,A1_p5,2026-06-27 15:30:00,2,3,39.08826166651038,34.71740424814848,34.61555131798464,35.93519057146782
pig_13,A1,5,A1_p5,2026-06-27 16:00:00,2,3,37.089578924792576,34.467268147191454,34.32623265243836,35.71425978830838
pig_13,A1,5,A1_p5,2026-06-27 16:30:00,2,3,34.981992787614125,33.93924710442316,33.948122330837336,35.8767126908198
pig_13,A1,5,A1_p5,2026-06-27 17:00:00,2,3,33.60353031400513,31.49220700314124,31.56423835673331,30.9093027379689
pig_13,A1,5,A1_p5,2026-06-27 17:30:00,2,3,35.28039350815594,33.68476397316624,33.585309553587294,34.01245336285666
pig_13,A1,5,A1_p5,2026-06-27 18:00:00,2,3,34.00852778535055,31.226486158369674,31.21599527918295,30.610267065540512
pig_13,A1,5,A1_p5,2026-06-27 18:30:00,2,3,34.79770121715933,30.987629837485557,31.00215560392187,30.868550560810363
pig_13,A1,5,A1_p5,2026-06-27 19:00:00,2,3,34.05539208054642,30.46757948404116,30.404314496526133,30.627133283360283
pig_13,A1,5,A1_p5,2026-06-27 19:30:00,2,3,32.85473718100013,29.938693494221326,30.169687009037595,30.69271070945109
pig_13,A1,5,A1_p5,2026-06-27 20:00:00,2,3,33.43897945858705,31.494806321715508,31.432303466043816,31.965733678008185
pig_13,A1,5,A1_p5,2026-06-27 20:30:00,2,3,27.566110323521713,29.455284381442038,29.527877928071486,29.607778153427347
pig_13,A1,5,A1_p5,2026-06-27 21:00:00,2,3,29.19730210812868,30.741901463466725,30.837524284494087,30.59111154686145
pig_13,A1,5,A1_p5,2026-06-27 21:30:00,2,3,29.198998965002026,29.902201231025845,29.96261583949616,29.132902898161667
pig_13,A1,5,A1_p5,2026-06-27 22:00:00,2,3,27.803491649524297,29.080020601592018,29.239768365834646,28.35760126291325
pig_13,A1,5,A1_p5,2026-06-27 22:30:00,2,3,28.282129487942022,28.659878804407526,28.862547389452715,28.4040680659771
pig_13,A1,5,A1_p5,2026-06-27 23:00:00,2,3,28.847852836752725,28.237525872349522,28.461429781409315,27.543838443689197
pig_13,A1,5,A1_p5,2026-06-27 23:30:00,2,3,29.159253619961305,28.222128788573997,28.351572528631642,28.058350337645017
pig_13,A1,5,A1_p5,2026-06-28 00:00:00,2,3,27.811492156270837,28.500078576173102,28.792254648500325,27.45557563150451
pig_13,A1,5,A1_p5,2026-06-28 00:30:00,2,3,28.614588938878093,30.28045772186646,30.388203510304614,28.960642590144868
pig_13,A1,5,A1_p5,2026-06-28 01:00:00,2,3,28.237073868949473,29.044401030813134,29.257878556447096,28.142820720932505
pig_13,A1,5,A1_p5,2026-06-28 01:30:00,2,3,28.982440820543374,29.60376759175637,29.647480424691928,29.027641070299083
pig_13,A1,5,A1_p5,2026-06-28 02:00:00,2,3,30.183897867964845,28.841828501736238,28.725883266204725,27.580425060711754
pig_13,A1,5,A1_p5,2026-06-28 02:30:00,2,3,28.511356024012716,28.025842771836473,28.111570714743166,27.260353698173056
pig_13,A1,5,A1_p5,2026-06-28 03:00:00,2,3,28.495295292828906,28.02980609217667,28.254384682291352,28.835844993797068
pig_13,A1,5,A1_p5,2026-06-28 03:30:00,2,3,28.83013458413744,28.037653950139063,28.279251167279533,27.01608374727982
pig_13,A1,5,A1_p5,2026-06-28 04:00:00,2,3,28.914637227450193,28.58971476401471,28.83225462900393,28.429059106237258
pig_13,A1,5,A1_p5,2026-06-28 04:30:00,2,3,26.161333182730786,27.315086070100406,27.293508239740955,27.22001588141152
pig_13,A1,5,A1_p5,2026-06-28 05:00:00,2,3,27.83721190120083,26.621903347667896,26.74049426860269,26.855795011748157
pig_13,A1,5,A1_p5,2026-06-28 05:30:00,2,3,26.59792653014,27.0643288973769,27.454577775091472,27.532155363500173
pig_13,A1,5,A1_p5,2026-06-28 06:00:00,2,3,28.629138692610503,28.40046986873451,28.642423197749856,27.580722480619812
pig_13,A1,5,A1_p5,2026-06-28 06:30:00,2,3,29.5169586320901,29.93150393328608,29.82835509834863,29.236756158109156
pig_13,A1,5,A1_p5,2026-06-28 07:00:00,2,3,28.48109320972094,26.681100555737927,26.61315933702583,26.256062458655876
pig_13,A1,5,A1_p5,2026-06-28 07:30:00,2,3,29.237669236913142,33.27995151285035,33.32296617582644,30.88261910730946
pig_13,A1,5,A1_p5,2026-06-28 08:00:00,2,3,29.911954166387453,32.05510756510813,31.96786125302198,27.451361216341517
pig_13,A1,5,A1_p5,2026-06-28 09:30:00,3,3,36.881498692875596,35.2257423318521,35.224941651717366,35.06584767626607
pig_13,A1,5,A1_p5,2026-06-28 10:00:00,3,3,38.03990352150216,34.6832550151575,34.67922862965439,34.82756242222583
pig_13,A1,5,A1_p5,2026-06-28 10:30:00,3,3,35.32213818610751,33.09011727025088,33.22721571330691,33.29849631454385
pig_13,A1,5,A1_p5,2026-06-28 11:00:00,3,3,37.46988917579021,32.507161058604424,32.54094210482212,31.746575785572738
pig_13,A1,5,A1_p5,2026-06-28 11:30:00,3,3,34.94759108480194,33.59379399790741,33.50833699727157,33.67372857461023
pig_13,A1,5,A1_p5,2026-06-28 12:00:00,3,3,33.27538658051116,31.6944660391425,31.746145327690456,32.08361192400393
pig_13,A1,5,A1_p5,2026-06-28 12:30:00,3,3,32.387310530344664,33.36594937462817,33.40513919591887,33.18118319942229
pig_13,A1,5,A1_p5,2026-06-28 13:00:00,3,3,33.90427698374976,32.31635630570688,32.44705514228719,31.540650454011054
pig_13,A1,5,A1_p5,2026-06-28 13:30:00,3,3,36.41388986554419,34.53917833582585,34.767702202143084,34.46431257771316
pig_13,A1,5,A1_p5,2026-06-28 14:00:00,3,3,32.57555390763254,34.49599612662318,34.409253438109445,32.865649443734824
pig_13,A1,5,A1_p5,2026-06-28 14:30:00,3,3,45.37442431884507,48.659231695316954,48.5029007389435,49.23146736180787
pig_13,A1,5,A1_p5,2026-06-28 15:30:00,3,3,42.03060852319514,36.017586815402645,35.83326677015779,36.883343093517766
pig_13,A1,5,A1_p5,2026-06-28 16:00:00,3,3,35.42208710981323,36.64251865460912,36.56362755939765,37.14794461065882
pig_13,A1,5,A1_p5,2026-06-28 16:30:00,3,3,36.14406636926424,33.46665055476617,33.49327793590313,32.836713563093774
pig_13,A1,5,A1_p5,2026-06-28 17:00:00,3,3,31.04060805331234,31.54758018390714,31.514262147339473,32.41750759686458
pig_13,A1,5,A1_p5,2026-06-28 17:30:00,3,3,32.02887618207939,30.314737149867426,30.32225210775884,30.89302743457255
pig_13,A1,5,A1_p5,2026-06-28 18:00:00,3,3,34.61082717867576,30.37852876939079,30.25829233614285,29.632764832673054
pig_13,A1,5,A1_p5,2026-06-28 18:30:00,3,3,35.266481035451584,30.531670177304466,30.385915562721937,31.085675227792443
pig_13,A1,5,A1_p5,2026-06-28 19:00:00,3,3,32.12080992345625,29.437203610518097,29.223133028053862,28.47629441722431
pig_13,A1,5,A1_p5,2026-06-28 19:30:00,3,3,32.37767568336437,29.75565210723573,29.539085067866594,28.994924944321728
pig_13,A1,5,A1_p5,2026-06-28 20:00:00,3,3,33.990170503068725,29.380859791818764,29.187344402003276,28.863592447114257
pig_13,A1,5,A1_p5,2026-06-28 20:30:00,3,3,30.694820805209645,29.083923523297948,28.872784974326027,28.498635780437198
pig_13,A1,5,A1_p5,2026-06-28 21:00:00,3,3,30.36474149667508,30.168588552214345,29.93041963768593,29.762362411602744
pig_13,A1,5,A1_p5,2026-06-28 21:30:00,3,3,30.70294463660244,29.202405098731226,28.798199451902903,28.109571834273112
pig_13,A1,5,A1_p5,2026-06-28 22:00:00,3,3,30.199104123958925,28.86161802296997,28.61397949827849,27.857348474689832
pig_13,A1,5,A1_p5,2026-06-28 22:30:00,3,3,30.898098641993293,29.077648766233203,29.10158660875456,28.68214871216606
pig_13,A1,5,A1_p5,2026-06-28 23:00:00,3,3,30.78503712191833,28.889948350507254,28.764619863265537,27.86689618046845
pig_13,A1,5,A1_p5,2026-06-28 23:30:00,3,3,30.27643113216735,29.14098531637209,29.07346083087269,28.331293073158406
pig_13,A1,5,A1_p5,2026-06-29 00:00:00,3,3,29.806499343024548,27.141171656900674,27.03025222698438,26.55062781891446
pig_13,A1,5,A1_p5,2026-06-29 00:30:00,3,3,29.218728357344283,27.73191325642174,27.59672814013379,27.698555181540858
pig_13,A1,5,A1_p5,2026-06-29 01:00:00,3,3,29.87837864523273,27.53249252859604,27.26219134454063,26.64470095937117
pig_13,A1,5,A1_p5,2026-06-29 01:30:00,3,3,29.92267242061717,27.811843192050716,27.644866205200657,25.94127980146557
pig_13,A1,5,A1_p5,2026-06-29 02:00:00,3,3,30.089060556890132,27.08535616531308,26.80290599672442,26.951396419555955
pig_13,A1,5,A1_p5,2026-06-29 02:30:00,3,3,29.465467778088687,27.117955293338518,27.021378034629734,26.830680916071938
pig_13,A1,5,A1_p5,2026-06-29 03:00:00,3,3,29.981715925613393,26.83375572312287,26.58751983073774,26.77730621186619
pig_13,A1,5,A1_p5,2026-06-29 03:30:00,3,3,31.26115345559704,26.499638137706306,26.356451387722757,26.08445580067605
pig_13,A1,5,A1_p5,2026-06-29 04:00:00,3,3,28.095880875255165,25.35427203919832,25.230853551938644,25.087168143002295
pig_13,A1,5,A1_p5,2026-06-29 04:30:00,3,3,28.15829504660451,25.294984097359574,25.31944885773602,25.398433337847656
pig_13,A1,5,A1_p5,2026-06-29 05:00:00,3,3,27.209791590893296,24.732926386256608,24.587476343968866,25.49636199704849
pig_13,A1,5,A1_p5,2026-06-29 05:30:00,3,3,29.18742727075502,24.501565851021798,24.499203845493373,25.334250744673774
pig_13,A1,5,A1_p5,2026-06-29 06:00:00,3,3,28.52688938859737,28.447858366898984,28.5367017993352,28.183748667615
pig_13,A1,5,A1_p5,2026-06-29 06:30:00,3,3,28.5676623024981,24.489528747030022,24.40895940067916,23.341515182796996
pig_13,A1,5,A1_p5,2026-06-29 07:00:00,3,3,26.24915871057855,27.03194972019987,26.769626038578018,26.593051986749913
pig_13,A1,5,A1_p5,2026-06-29 07:30:00,3,3,30.839446824768935,33.97827443676481,34.071940214574155,32.61911712752325
pig_13,A1,5,A1_p5,2026-06-29 08:00:00,3,3,44.16287555414371,40.184391467642456,40.43263043105544,39.179612828510244
pig_13,A1,5,A1_p5,2026-06-29 09:30:00,4,3,21.19940012925714,20.749680347159362,20.82578702615993,23.187684394084933
pig_13,A1,5,A1_p5,2026-06-29 10:00:00,4,3,22.443660588544457,22.922834024578975,22.906337642911232,24.364997378085814
pig_13,A1,5,A1_p5,2026-06-29 10:30:00,4,3,21.555600336372944,22.75834725545157,22.902615976488953,23.330735509434717
pig_13,A1,5,A1_p5,2026-06-29 11:00:00,4,3,21.951928165180686,27.445503982999178,27.456666848807025,26.81999620480182
pig_13,A1,5,A1_p5,2026-06-29 11:30:00,4,3,24.174015544028624,28.263861195244914,28.252193544726588,27.027900728849545
pig_13,A1,5,A1_p5,2026-06-29 12:00:00,4,3,19.068141375393967,22.75590429875727,22.769692514237594,23.15174470051099
pig_13,A1,5,A1_p5,2026-06-29 12:30:00,4,3,22.547235059791777,29.954369419030336,29.72949575423605,29.076728198439564
pig_13,A1,5,A1_p5,2026-06-29 13:00:00,4,3,20.831788449592732,26.83522825383221,26.91003581119258,25.5376395949763
pig_13,A1,5,A1_p5,2026-06-29 13:30:00,4,3,29.081706989816617,33.56686320929022,33.56419727245446,33.984338279217695
pig_13,A1,5,A1_p5,2026-06-29 14:00:00,4,3,25.702541049969575,30.654576160863968,30.464274425445723,31.8480300416683
pig_13,A1,5,A1_p5,2026-06-29 14:30:00,4,3,29.43521656303137,28.41140757188594,28.256740395831116,30.270277675823003
pig_13,A1,5,A1_p5,2026-06-29 15:00:00,4,3,28.151479120042765,31.24636972985829,31.173577284437847,32.24453575631215
pig_13,A1,5,A1_p5,2026-06-29 15:30:00,4,3,26.19934856867741,28.18655192505219,28.130447951341985,30.36831738146141
pig_13,A1,5,A1_p5,2026-06-29 16:00:00,4,3,27.32794516914889,30.516408880217302,30.652413614100055,31.6942531230801
pig_13,A1,5,A1_p5,2026-06-29 16:30:00,4,3,25.256214150328283,27.173431011942334,27.253487445771363,26.788567623813755
pig_13,A1,5,A1_p5,2026-06-29 17:00:00,4,3,20.856684984592594,22.379181325055843,22.31913553152819,23.082285476739358
pig_13,A1,5,A1_p5,2026-06-29 17:30:00,4,3,26.1417559557187,27.507190127527014,27.53371316930406,28.55719600180189
pig_13,A1,5,A1_p5,2026-06-29 18:00:00,4,3,20.584532647890985,21.02939597415897,21.06111054152938,20.659101998245756
pig_13,A1,5,A1_p5,2026-06-29 18:30:00,4,3,20.792160780706773,21.16838028552336,21.076428703066192,20.31947818959067
pig_13,A1,5,A1_p5,2026-06-29 19:00:00,4,3,20.24010065133657,17.818743552787296,17.951065658764755,18.96464094174271
pig_13,A1,5,A1_p5,2026-06-29 19:30:00,4,3,18.766169162971703,18.980434447849568,18.92717485758974,18.348866803375714
pig_13,A1,5,A1_p5,2026-06-29 20:00:00,4,3,19.576425334922096,19.479123053672975,19.547844470695566,18.66232767786827
pig_13,A1,5,A1_p5,2026-06-29 20:30:00,4,3,23.023922623286033,23.485094531259953,23.50483191617218,22.278513077820683
pig_13,A1,5,A1_p5,2026-06-29 21:00:00,4,3,25.83620969136526,26.37114902699968,26.46809783011099,23.833251718070564
pig_13,A1,5,A1_p5,2026-06-29 21:30:00,4,3,20.15869222373602,19.11383255934235,19.294987837543275,19.270484987028674
pig_13,A1,5,A1_p5,2026-06-29 22:00:00,4,3,19.32638554555051,17.938995561620317,17.90679027574827,18.646937498681325
pig_13,A1,5,A1_p5,2026-06-29 22:30:00,4,3,20.35740667396731,18.1247079370816,18.077039547000417,18.868380223498107
pig_13,A1,5,A1_p5,2026-06-29 23:00:00,4,3,20.104178059498775,19.557713694136574,19.574058992156942,19.065919419251642
pig_13,A1,5,A1_p5,2026-06-29 23:30:00,4,3,20.372693622627242,20.212266256125766,20.13671557546182,19.25084604150183
pig_13,A1,5,A1_p5,2026-06-30 00:00:00,4,3,20.321349145429004,20.052878792427602,20.103350701120696,18.667131157505587
pig_13,A1,5,A1_p5,2026-06-30 00:30:00,4,3,20.463751804387414,18.71370170436425,18.72368478584847,18.87031943356708
