pig,chamber,period,experimental_unit,timestamp,phase_idx,outer_fold,observed_HP,predicted_HP__Metabolic body weight,predicted_HP__Heart rate · Ridge,predicted_HP__Heart rate · LightGBM,predicted_HP__ODBA · Ridge,predicted_HP__ODBA · LightGBM,predicted_HP__Heart rate + ODBA · Ridge,predicted_HP__Heart rate + ODBA · LightGBM,predicted_HP__Main model (uncalibrated)
pig_11,B1,4,B1_p4,2026-06-23 19:30:00,3,5,49.600327506754745,35.12086373018144,39.41329158986369,44.65733957471269,34.243296650413726,35.29468463897024,38.34527770192907,38.39288719405518,45.56893610104957
pig_11,B1,4,B1_p4,2026-06-23 20:00:00,3,5,51.50323382527509,35.13099626082384,40.46165921023871,38.917867613315586,33.86283353343161,34.338458005906666,39.01281362459008,38.63316916093011,46.887820339472235
pig_11,B1,4,B1_p4,2026-06-23 20:30:00,3,5,52.567176252422456,35.14112219164599,37.97798209656014,35.61864917356734,35.419902203582595,40.86309288451852,37.862054438477855,41.20863287602751,48.808467508659994
pig_11,B1,4,B1_p4,2026-06-23 21:00:00,3,5,48.11953149816269,35.15124714996429,36.82820192008292,37.728040604071715,33.407106510994424,30.694664759862995,35.44834300720731,33.0313777273032,43.919297171663445
pig_11,B1,4,B1_p4,2026-06-23 21:30:00,3,5,45.830175631439616,35.16137113624558,37.10899745877953,37.188856002560044,34.10612879810782,37.52861446028769,36.173039531326474,36.92297582301671,45.85394264631505
pig_11,B1,4,B1_p4,2026-06-23 22:00:00,3,5,49.06307653624035,35.17149790038819,35.74115709309335,34.64613039653578,33.91632401790519,34.37804594810521,34.8171893987727,34.840174335405614,41.73767233370099
pig_11,B1,4,B1_p4,2026-06-24 14:30:00,4,5,30.414321444707035,35.36262600481276,27.4712852197174,28.085058654253235,33.888556764539906,34.717167871815306,27.313876875772067,26.265361422691708,33.16438131704555
pig_11,B1,4,B1_p4,2026-06-24 15:00:00,4,5,28.92343293864468,35.31138354662141,27.521230597883104,28.044361805447487,33.190730218926056,32.22540576418669,26.90868991006719,24.717118034263805,30.310788658290935
pig_11,B1,4,B1_p4,2026-06-24 15:30:00,4,5,31.786090888953723,35.24983820570121,31.103191053980773,31.311800491329386,36.26523181295273,39.14987365819459,32.25008551175247,32.77949641608204,37.20025758275036
pig_11,B1,4,B1_p4,2026-06-24 16:00:00,4,5,41.47415773763057,35.18831973582466,27.58381234602303,26.70300907320207,36.450405167270176,37.66989331293498,29.2749022359382,29.337831193847194,38.351659946253406
pig_11,B1,4,B1_p4,2026-06-24 16:30:00,4,5,51.14398193749041,35.12671405604824,40.315417297020126,38.913123817343724,50.648510818193614,45.16260847071102,50.41570358160015,46.747200277266856,48.50323754507448
pig_11,B1,4,B1_p4,2026-06-24 17:00:00,4,5,91.23927713896076,35.06509517084072,41.148178201120565,44.40332657408485,54.2836911637947,45.08338473282912,53.6910304309095,48.18539623511472,49.596747361649605
pig_11,B1,4,B1_p4,2026-06-24 17:30:00,4,5,36.311819959794555,35.00343445974981,29.785127867756323,33.01864836456328,33.509993000671756,33.40022306194693,29.324732210651483,33.199555019239334,37.30532197419052
pig_11,B1,4,B1_p4,2026-06-24 18:00:00,4,5,33.14911307692406,34.941743235333874,28.729094129345995,31.558016337620618,32.979404469722994,31.529861635597467,28.05435069142473,27.065742021268978,31.74394940709304
pig_11,B1,4,B1_p4,2026-06-24 18:30:00,4,5,31.874483269666158,34.88000424783782,28.755498336277025,26.085726255166264,32.86442676372988,32.13395756148576,28.034630749353063,26.583513376245143,30.635957865431536
pig_11,B1,4,B1_p4,2026-06-24 19:00:00,4,5,31.048963116623206,34.8182288119903,28.1908760475567,27.84871508573224,32.752605381176,28.197048195331405,27.490123815659988,23.164919589093046,28.513312886160538
pig_11,B1,4,B1_p4,2026-06-24 19:30:00,4,5,31.705777467229982,34.75642254444611,27.996892883086986,27.799280487991933,32.90665939746877,29.808107585303727,27.45874855087282,24.39329225485216,29.761435284499587
pig_11,B1,4,B1_p4,2026-06-24 20:00:00,4,5,32.59430778225134,34.6945796190869,27.644757371224582,23.839515449263722,33.09898137056254,33.97763010501989,27.312669204874446,23.074817766386243,29.19753604454222
pig_11,B1,4,B1_p4,2026-06-24 20:30:00,4,5,28.690016807137845,34.632694195636944,26.672400054613092,23.547343503585367,32.513848114733385,28.946302691253642,26.079539233580455,22.118873165848584,27.21135814839934
pig_11,B1,4,B1_p4,2026-06-24 21:00:00,4,5,30.309147883823307,34.57078909318943,27.233860123752315,24.546964096822634,32.22178501651754,23.73592526937503,26.415339066069407,20.742319368874448,27.888193098958233
pig_11,B1,4,B1_p4,2026-06-24 21:30:00,4,5,30.86748235437495,34.50881258903385,28.794886084851782,29.719247739229512,32.22859577570226,26.91521260853413,27.847731376577915,24.79091071189577,29.280126059562335
pig_11,B1,4,B1_p4,2026-06-24 22:00:00,4,5,32.03185352487481,34.4468506345194,26.857596219219708,27.357748273363853,34.57943428298748,36.969184910059454,27.77112962273477,26.086020897713894,32.377329616915404
pig_11,B1,4,B1_p4,2026-06-24 22:30:00,4,5,29.52331733643959,34.384799800509086,26.616299348392463,23.690418708785888,32.159978225373564,28.093911954134633,25.929854492070284,21.31919649673151,29.640955205145012
pig_11,B1,4,B1_p4,2026-06-24 23:00:00,4,5,30.956699025633448,34.32274610939103,27.43334330771682,26.006313865993214,31.946255068452288,23.7665395269903,26.547441357895444,22.252855462530675,27.19086329868402
pig_11,B1,4,B1_p4,2026-06-24 23:30:00,4,5,27.90601956501168,34.260643495148145,27.44131326928965,27.392830734071552,31.407593044360524,24.225673217813068,26.22044825748138,24.127486237201655,27.339941960642104
pig_11,B1,4,B1_p4,2026-06-25 00:00:00,4,5,30.501991756311703,34.1985033347171,25.99225139990253,25.84133500289139,32.32503443057997,31.364481033246232,25.594605468589357,22.933151214793444,28.45939934669277
pig_11,B1,4,B1_p4,2026-06-25 00:30:00,4,5,29.339697508199208,34.13631975537091,25.766639325095163,21.55344097459548,31.888996456970247,25.9586842826141,25.129887609803916,20.668066044919904,27.862736280017586
pig_11,B1,4,B1_p4,2026-06-25 01:00:00,4,5,28.255218814244607,34.074109919571704,25.929586405256416,25.74733989785816,31.872568958604774,27.840064492153296,25.299884046324394,23.49727470330182,26.95055354419607
pig_11,B1,4,B1_p4,2026-06-25 01:30:00,4,5,30.309717875547463,34.01186796737554,26.915878223936787,24.15010255075476,31.697125234066853,26.61440373000001,26.09478190817709,20.724502638981996,28.21796341066648
pig_11,B1,4,B1_p4,2026-06-25 02:00:00,4,5,29.615105099042474,33.94954763778458,24.210063722263016,23.762042492719154,31.719741421546868,25.816654958188877,23.733792379701566,23.74430461974219,27.2148482458739
pig_11,B1,4,B1_p4,2026-06-25 02:30:00,4,5,27.715776182758177,33.88724688182299,26.220419949140698,23.347614997790384,31.652112353362476,25.76927885947159,25.51587220741797,20.623604658003245,26.5239490784626
pig_11,B1,4,B1_p4,2026-06-25 03:00:00,4,5,29.54911874752149,33.824873263576485,25.73746703611038,25.55900978704789,31.549392844252104,23.22378762793413,25.050782609127666,21.9430044524761,27.70253548230321
pig_11,B1,4,B1_p4,2026-06-25 03:30:00,4,5,29.371731557280906,33.76244394199577,25.413995028994087,21.31737831953606,32.19681051892444,33.106506316745715,25.243224615796386,21.39935827171196,27.54312351657672
pig_11,B1,4,B1_p4,2026-06-25 04:00:00,4,5,28.594655914403795,33.70002238740251,26.603347953291753,23.92867681949025,31.367969070865158,23.335338949219945,25.77043445177908,20.25591026650552,26.389743492189133
pig_11,B1,4,B1_p4,2026-06-25 04:30:00,4,5,30.585614251381337,33.637539119321275,24.661071852836297,21.17393488484142,32.07156039878649,31.12657295845196,24.558123290143833,18.462562192536744,27.853487323043808
pig_11,B1,4,B1_p4,2026-06-25 05:00:00,4,5,26.918992142604488,33.57499976611928,27.602764267868217,30.32362707317216,31.159795458337562,24.77396418522922,26.590874060049437,25.219058599627445,26.6448121068901
pig_11,B1,4,B1_p4,2026-06-25 05:30:00,4,5,29.044768321216537,33.51243314751177,24.001759259386212,23.456096351613994,32.2888716275645,33.26189209119702,24.19192441268865,25.076247895472196,28.827015516461024
pig_11,B1,4,B1_p4,2026-06-25 06:00:00,4,5,32.15192984531725,33.44983916417778,23.425799948354832,24.5872180784747,32.310104112121955,34.0246591133463,23.729183092755612,28.201666493180426,28.057264215013035
pig_11,B1,4,B1_p4,2026-06-25 06:30:00,4,5,26.900643344505788,33.38720611283598,23.12752847401812,24.541179815489258,30.714721468481123,21.806658718030818,22.403536195482204,21.27135910116136,26.711025770121616
pig_11,A1,6,A1_p6,2026-07-02 08:00:00,2,5,40.53930872110532,36.75583131132702,47.10379057982044,45.04758123825703,40.26270707948518,40.818139397196724,48.3913949404249,46.9013938938633,34.3550404984819
pig_11,A1,6,A1_p6,2026-07-02 08:30:00,2,5,34.429051463687685,36.76708880391837,43.851641045226536,42.52488328130661,35.576484996145744,35.486423357749615,42.26600308656371,39.694871052630084,34.89236284325607
pig_11,A1,6,A1_p6,2026-07-02 09:00:00,2,5,34.46229285432912,36.784480101488036,43.72196488622339,45.061349135656684,37.150230651540014,40.696811030359,43.22139174581979,44.19485371950857,38.19302116383949
pig_11,A1,6,A1_p6,2026-07-02 09:30:00,2,5,32.00990984544879,36.80289982819754,39.930135208099266,39.026029176008706,35.87824571124645,36.63008883569076,38.95604841298048,38.82962464287681,36.0546764526111
pig_11,A1,6,A1_p6,2026-07-02 10:00:00,2,5,31.71961406556645,36.82131093869877,38.439715505214394,39.935492845699166,35.13250722508923,35.81807235321645,37.104215064698266,35.89422034388163,34.916738155974556
pig_11,A1,6,A1_p6,2026-07-02 10:30:00,2,5,28.95353428585821,36.83869785523524,38.356076296148885,40.534124427590946,34.870495039291285,31.593926779061405,36.839592872238406,34.484657290594775,33.92578502723637
pig_11,A1,6,A1_p6,2026-07-02 15:30:00,2,5,39.84604987393211,37.01751421029129,45.03528136409483,44.96802630826588,37.97324409201258,41.11312500262575,44.82291907332621,43.710305773161195,42.56406511216826
pig_11,A1,6,A1_p6,2026-07-02 16:00:00,2,5,35.45203095610483,37.035889683279855,43.76661771688107,47.03048089227867,36.21168229639078,38.91321576796045,42.471017591545525,44.53426661181027,38.73747030746194
pig_11,A1,6,A1_p6,2026-07-02 16:30:00,2,5,30.694541176941655,37.05426322416961,39.50394902938547,40.16325719882984,35.19260422598527,33.032440016866325,37.95961996037546,38.38303353774314,34.08008249948906
pig_11,A1,6,A1_p6,2026-07-02 17:00:00,2,5,34.92223951095358,37.07263372869047,38.79936176884678,39.79027613583074,38.87088821000128,40.49130274938051,39.84753290784782,43.805131613607685,37.911269340053224
pig_11,A1,6,A1_p6,2026-07-02 17:30:00,2,5,31.430952310231824,37.08998072560504,39.78683463568209,40.43175811823162,35.65197876646808,38.1988710549149,38.50674798099772,38.56983870262748,35.075003675291235
pig_11,A1,6,A1_p6,2026-07-02 18:00:00,2,5,33.571979726156464,37.107323083239145,41.18094088500584,43.32843337220725,40.27554929546984,43.030382472366206,42.91586964623188,53.483954589848636,37.60365513876158
pig_11,A1,6,A1_p6,2026-07-02 18:30:00,2,5,38.16832656115161,37.12568704187335,43.97960528055199,47.14451117462437,41.934936813367806,36.66527481297439,46.5405196599682,47.42084912489818,38.824317713609645
pig_11,A1,6,A1_p6,2026-07-02 19:00:00,2,5,33.12643179598656,37.14404355104749,39.72163213370437,42.250662868970515,36.46929545382365,40.33578866148406,38.97878240233352,42.03654256280498,35.085952765540426
pig_11,A1,6,A1_p6,2026-07-02 19:30:00,2,5,29.36952006040862,37.16240035282589,39.609144089666664,40.28046744491381,35.05443837665051,31.88328796353354,37.89593771412592,38.561008852358704,34.61274205014294
pig_11,A1,6,A1_p6,2026-07-02 20:00:00,2,5,28.63927048345155,37.17973323732795,38.839814892554124,40.324228900384306,34.97974305929553,30.14863256702501,37.14864182300323,34.7833139603311,33.79654583513127
pig_11,A1,6,A1_p6,2026-07-02 20:30:00,2,5,29.157625389894086,37.19705956127484,35.200316982041016,34.43610846421987,35.2371441783895,32.59791778871383,34.07035577236094,33.18617213491617,30.99697666570688
pig_11,A1,6,A1_p6,2026-07-02 21:00:00,2,5,25.78822933166076,37.21540874543383,36.089322936091634,35.485513361308676,35.16552397936446,34.59065667982035,34.80320382922429,33.14811050069548,32.50891047535855
pig_11,A1,6,A1_p6,2026-07-02 21:30:00,2,5,27.16802991504477,37.23375380974459,35.56519040175017,35.723067659730575,35.166492135875636,35.28269638216841,34.325923250339706,32.78512404418264,32.32397491122353
pig_11,A1,6,A1_p6,2026-07-02 22:00:00,2,5,26.559424941632727,37.25107299546122,33.02553669592925,36.07752358079554,35.99922569390611,38.41676017978892,32.62351486350989,34.82624651632192,30.058986918603857
pig_11,A1,6,A1_p6,2026-07-02 22:30:00,2,5,26.682227963257922,37.2683908778821,33.789786304230965,33.06788000842468,35.77163751597494,33.87001095339666,33.13858210786021,32.03844118989665,28.50046569401139
pig_11,A1,6,A1_p6,2026-07-02 23:00:00,2,5,25.79969817830557,37.286726143470595,34.84607809034649,34.51372257205827,36.64607720576048,39.343979727099466,34.67048445050057,35.2977609614029,31.574757172837735
pig_11,A1,6,A1_p6,2026-07-02 23:30:00,2,5,25.61818171125097,37.30505950810489,37.179844764672104,36.855469780089656,35.072201330384544,33.48122281138781,35.659567812355164,34.044564103580875,31.52433955712482
pig_11,A1,6,A1_p6,2026-07-03 00:00:00,2,5,27.559633067603365,37.32339207745273,37.421769875128966,37.87490452175354,35.26503780715902,34.69102409458016,35.99713621204922,36.45263130842452,30.193918653197738
pig_11,A1,6,A1_p6,2026-07-03 00:30:00,2,5,28.744557093575835,37.34069490833727,36.888098921852105,36.02582008784102,35.69517981463307,36.10153004412623,35.806771944404616,36.51944584942109,30.23218573777929
pig_11,A1,6,A1_p6,2026-07-03 01:00:00,2,5,26.511223121878835,37.358002515061195,38.49137421904774,41.277484590370854,35.831008930098335,38.64967388114614,37.31959168974389,40.28248904274178,30.752893865374606
pig_11,A1,6,A1_p6,2026-07-03 01:30:00,2,5,26.281680319799882,37.37632531973853,39.00755609080107,40.53744786246035,35.93736778736171,36.52422096038112,37.84229578111203,39.9868428575283,31.161823310990123
pig_11,A1,6,A1_p6,2026-07-03 02:00:00,2,5,30.92293566585586,37.39463851251952,36.21381600699298,35.58802229561945,37.34803344381189,38.39833406043968,36.309768028091256,38.109397270529385,31.398105108689556
pig_11,A1,6,A1_p6,2026-07-03 02:30:00,2,5,26.139729247261073,37.4119371061508,34.877467045257205,34.26964295665903,35.45725511621668,35.474283945593015,33.80937500660731,32.528282677591385,30.141795230434937
pig_11,A1,6,A1_p6,2026-07-03 03:00:00,2,5,24.542474117594537,37.42923137994674,33.665858812896985,32.04871958363711,35.07448844573288,33.58368641907849,32.45612518871802,28.960992403170092,29.381745381163647
pig_11,A1,6,A1_p6,2026-07-03 03:30:00,2,5,23.885676371903415,37.44754035304723,32.41225964028585,29.62804803009655,35.490150490676406,35.50804321569458,31.613323090052727,29.33515540280081,27.770024284386942
pig_11,A1,6,A1_p6,2026-07-03 04:00:00,2,5,22.730807341513163,37.465845240390934,31.988820962946086,33.688885614173785,35.743036478798615,36.6916286384284,31.398900534675644,31.597620009065196,25.92721359650314
pig_11,A1,6,A1_p6,2026-07-03 04:30:00,2,5,22.361407342913623,37.484148249283656,30.17286233926294,29.970158860235145,35.2861811737926,35.99802175815484,29.455316146857506,26.3001989114468,25.231738022975875
pig_11,A1,6,A1_p6,2026-07-03 05:00:00,2,5,22.393874311175843,37.5014305873706,30.10217146719778,29.983976819082635,35.3821544727179,32.17415718871025,29.448215245752888,24.563727916514345,24.242383314428587
pig_11,A1,6,A1_p6,2026-07-03 05:30:00,2,5,22.223702129060793,37.51871137287075,31.647757047660967,33.075391761794414,35.50669696273568,33.42084664833445,30.90185942143402,30.288523723956622,24.027732249347963
pig_11,A1,6,A1_p6,2026-07-03 06:00:00,2,5,25.078884191347868,37.5370057838373,30.991039519383627,28.072819325315052,38.81397827576647,40.18421492642595,32.5776406896627,32.77328183544833,28.10737789828867
pig_11,A1,6,A1_p6,2026-07-03 06:30:00,2,5,21.577203275875554,37.555297223237346,29.977460832327942,25.80518623325577,35.47507151682261,35.58739084542131,29.369682639277194,22.071343509389727,23.97296155488461
pig_11,A1,6,A1_p6,2026-07-03 07:00:00,2,5,21.602951386008783,37.57256726727762,29.5594844924841,28.51231920631224,35.367294495101575,36.08293524511509,28.912974211719593,25.80877258598091,23.606148794438766
pig_11,A1,6,A1_p6,2026-07-03 09:00:00,3,5,40.40324729737735,37.647721910237486,44.10304678032626,47.673736021704464,41.559709719828824,39.28645473340487,46.09078921621231,50.02195126931768,40.712427449399485
pig_11,A1,6,A1_p6,2026-07-03 09:30:00,3,5,33.1126833334503,37.66193571075102,42.77928975163088,41.22123554542967,35.751268469812246,35.24401785026351,40.91219662083089,41.95906418554534,35.598044055874354
pig_11,A1,6,A1_p6,2026-07-03 10:00:00,3,5,32.328392072345196,37.679193295448485,38.84518543972135,41.63237367960042,36.51581074929918,39.46371968151847,37.919647906613896,42.78015330280564,36.04273675704549
pig_11,A1,6,A1_p6,2026-07-03 10:30:00,3,5,30.280154720198354,37.6974584046409,40.04430533454866,41.236809315063546,35.52967389760302,34.76090315058204,38.3008302101659,40.38076569800651,34.48613195669669
pig_11,A1,6,A1_p6,2026-07-03 11:00:00,3,5,28.42856072782739,37.715728263744104,35.259808233989816,34.91081992259994,36.13554391277869,37.02732001186705,34.44046222581355,33.4962952848774,34.628577825750895
pig_11,A1,6,A1_p6,2026-07-03 11:30:00,3,5,34.67938896677272,37.7329725561199,37.48779595751695,37.1614521851308,40.507260213700995,42.3730226428176,39.42014390162374,42.14627056894118,37.77386996749847
pig_11,A1,6,A1_p6,2026-07-03 12:00:00,3,5,29.001779781392045,37.750219444940655,39.295092725257355,41.53708413264751,35.529341270387896,36.25354408259933,37.602056049965235,39.03511705031114,33.28782041146523
pig_11,A1,6,A1_p6,2026-07-03 12:30:00,3,5,29.775523979190872,37.76847529430696,35.909765720719236,34.7218497697648,35.68793198665504,35.10471619866175,34.681981194345184,32.840798629980426,33.67061941472806
pig_11,A1,6,A1_p6,2026-07-03 13:00:00,3,5,34.823922155692934,37.78672930197111,39.617519058039676,40.87601522835843,44.71157885956718,40.82982596175334,44.17609224591376,44.777847378408595,40.291892038575114
pig_11,A1,6,A1_p6,2026-07-03 13:30:00,3,5,34.502126581055784,37.804980370727215,36.64271926060472,36.04767974593461,37.00173901471717,39.75942547119041,36.21689365345126,37.08408362718188,35.465210373547336
pig_11,A1,6,A1_p6,2026-07-03 14:00:00,3,5,29.13543080629776,37.82221314650219,36.36504033366629,36.36586498071617,36.60136045727452,36.50479577542132,35.68429939536104,35.58266324440563,34.95854976109348
pig_11,A1,6,A1_p6,2026-07-03 14:30:00,3,5,31.553749481312167,37.837417111550856,43.6224639373227,42.84415351448256,41.353208286596534,42.01926363758249,45.410680592047555,50.54749244712643,39.79390655972725
pig_11,A1,6,A1_p6,2026-07-03 15:30:00,3,5,39.86959860596887,37.875925560460374,44.23845317432666,43.66987839994367,38.72726967603904,36.14173384548258,44.133763954537514,40.95556368508913,40.47979597666962
pig_11,A1,6,A1_p6,2026-07-03 16:00:00,3,5,49.61249829026538,37.89416449208004,50.755098436656766,48.514469398243826,53.789021963605876,48.72073463944902,60.2802080089903,50.97667850307089,50.175751745126334
pig_11,A1,6,A1_p6,2026-07-03 16:30:00,3,5,38.000006131819426,37.91138113441206,46.53357886214137,42.681235614755956,38.22846357221333,44.08442850024137,45.81699927292718,46.02217150495155,39.80266027985161
pig_11,A1,6,A1_p6,2026-07-03 17:00:00,3,5,28.066111792156057,37.92860038572252,44.509879255138856,48.02941561173063,36.00565410380852,34.87696437127195,42.47570395301339,45.29536512663256,34.77302502026583
pig_11,A1,6,A1_p6,2026-07-03 17:30:00,3,5,27.29550088858678,37.94682867745265,38.76904183388809,39.14136416404446,37.07733081597083,40.15784414360648,38.082642082452566,40.64900114424691,35.9882684276448
pig_11,A1,6,A1_p6,2026-07-03 18:00:00,3,5,27.584721166295502,37.96505405091129,41.905381955832155,43.982884802746526,37.95454173807336,38.98405990959049,41.471142859676426,42.2569453895171,36.328705660893284
pig_11,A1,6,A1_p6,2026-07-03 18:30:00,3,5,40.24821625061145,37.982265734969,39.27032932138256,39.78897492648069,47.04286183533557,49.503926391913424,45.35485479245812,49.457428767995154,40.34988151539213
pig_11,A1,6,A1_p6,2026-07-03 19:00:00,3,5,26.428597718507348,37.999469608061375,38.15913046663225,39.76186097912539,36.911478685161896,37.46237730332369,37.39443993726519,38.251449601293494,34.048952451648994
pig_11,A1,6,A1_p6,2026-07-03 19:30:00,3,5,28.126944736108882,38.017687661399215,39.031433198357625,38.01206906749061,36.736759097084104,38.443769820186986,38.04164736895308,39.13208010223407,34.350335539249286
pig_11,A1,6,A1_p6,2026-07-03 20:00:00,3,5,27.36788724735289,38.035901708361045,36.693762347352106,36.57215427731804,37.43902566894299,40.147350947224616,36.429191586235206,38.86500900880826,34.07609377218749
pig_11,A1,6,A1_p6,2026-07-03 20:30:00,3,5,25.8358396334145,38.05411175179379,37.45231594952081,36.81313021633356,36.36184211877647,40.14083215207,36.35504021253816,38.89333160616094,29.829449035120803
pig_11,A1,6,A1_p6,2026-07-03 21:00:00,3,5,28.4259660899181,38.07130726144742,37.00595753357281,39.67635588486708,37.06165456322076,41.27194943817797,36.42783667559308,40.61176383966829,33.969467875422005
pig_11,A1,6,A1_p6,2026-07-03 21:30:00,3,5,27.005946123009196,38.088502649310264,35.90015445998348,35.91233375737727,36.75477876792009,41.303025357600305,35.22111572221139,35.96131212820398,31.65170867343259
pig_11,A1,6,A1_p6,2026-07-03 22:00:00,3,5,26.736551391556908,38.10670540488336,36.224096951240625,35.03279626669196,36.19735518297324,33.97065144466691,35.116502289518,32.812789971951695,31.08568644808286
pig_11,A1,6,A1_p6,2026-07-03 22:30:00,3,5,25.388537188260276,38.124905262562436,35.94346345304341,35.94665652424447,36.18399622189073,35.67726449147405,34.84657458164179,34.382129069041454,31.917249248645945
pig_11,A1,6,A1_p6,2026-07-03 23:00:00,3,5,25.724005651327435,38.14209135823978,37.243354643094115,34.877753675443415,36.10652478535526,32.711754533453046,35.94243324564895,33.78951663646833,32.18372837212374
pig_11,A1,6,A1_p6,2026-07-03 23:30:00,3,5,26.54808847327385,38.1592748730628,34.38410096841166,37.31207517863477,36.24750430948109,34.01751508877314,33.47994310079234,32.511769380428625,31.91485669909114
pig_11,A1,6,A1_p6,2026-07-04 00:00:00,3,5,23.45892645391897,38.177465276529304,32.3984768175678,36.01270334959743,36.01961887142002,32.7541576317157,31.54243445878518,30.362892216621596,27.771527658341277
pig_11,A1,6,A1_p6,2026-07-04 00:30:00,3,5,22.836748355828284,38.195652791396036,32.83793299450893,31.231427905954014,35.81575543452781,31.82539537916,31.78370090176864,26.930858822606556,27.80654390002725
pig_11,A1,6,A1_p6,2026-07-04 01:00:00,3,5,24.442812944511118,38.21384070528134,38.42715446640324,40.244952539392294,36.36177461348458,34.94833312450224,37.13177331426958,36.23786551790059,30.14162249271444
pig_11,A1,6,A1_p6,2026-07-04 01:30:00,3,5,27.306157721571395,38.23101469396005,38.51176487960277,37.445860847504264,37.98326120781578,36.98427444867984,38.31114711009602,39.8932224413832,32.122069095506305
pig_11,A1,6,A1_p6,2026-07-04 02:00:00,3,5,26.84987509956062,38.24818145859393,37.93362391733727,38.01042933381,36.23358736561455,33.519076224322994,36.5838012717638,36.23981136507081,30.78376548943048
pig_11,A1,6,A1_p6,2026-07-04 02:30:00,3,5,24.33990343986997,38.26635666666754,39.33847121601152,38.26070132222927,36.121996853279256,34.52984365640856,37.74923169578577,36.61191885795024,29.580054869501865
pig_11,A1,6,A1_p6,2026-07-04 03:00:00,3,5,25.080504700837185,38.28453337540007,39.135676841826466,39.489699532847574,36.30266254247194,35.75355259606499,37.68200489549586,37.91741422103393,31.174011311522676
pig_11,A1,6,A1_p6,2026-07-04 03:30:00,3,5,25.746526237472683,38.30169528547478,35.26344753075957,35.158065452338114,36.54838643676013,37.25812194112136,34.38828234181289,33.33556941292352,30.219244417529517
pig_11,A1,6,A1_p6,2026-07-04 04:00:00,3,5,24.715327643615282,38.318851897407434,35.978626591066536,34.73232632015235,36.42012036840448,33.46067091036217,34.92791881693604,31.444411759902607,29.093162919398473
pig_11,A1,6,A1_p6,2026-07-04 04:30:00,3,5,23.285465931906263,38.337022492397,37.46958922140382,35.05600190040189,36.430345900705014,33.47653778186497,36.25381552350879,33.1877962450173,29.69765291275646
pig_11,A1,6,A1_p6,2026-07-04 05:00:00,3,5,22.83336908248566,38.35518256073506,35.83426292438895,35.50271817933978,36.508411927671375,34.716319143468,34.838831377725256,33.59956175584861,28.957555832852314
pig_11,A1,6,A1_p6,2026-07-04 05:30:00,3,5,24.184093547986684,38.37334085702573,33.20908330057454,30.36053036510605,38.237572978614416,40.45476663904344,33.675474845444555,29.95635682702283,29.86739542793545
pig_11,A1,6,A1_p6,2026-07-04 06:00:00,3,5,26.739871455854505,38.39049020493791,33.13307170359436,31.39074055516174,40.41180607516376,41.06876138489578,35.09135309351633,34.34604131406664,29.842565709255624
pig_11,A1,6,A1_p6,2026-07-04 06:30:00,3,5,20.241597922588728,38.407639459488614,31.387231529347957,34.586156116321796,36.401669537805546,36.418416507009994,30.77005369369308,29.513242435693968,25.814328441969153
pig_11,A1,6,A1_p6,2026-07-04 07:00:00,3,5,25.768555379328934,38.42578948779244,34.55902933892713,32.90202087168489,39.88488244732403,44.10739345847383,35.980388357153736,36.38878945493671,28.465432395702607
pig_11,A1,6,A1_p6,2026-07-04 10:00:00,4,5,19.785277442150694,38.41673729974826,28.680679143334377,26.466079139522826,36.16710989436825,36.20333460558323,28.190420517471015,25.852330725909184,22.05852591406434
pig_11,A1,6,A1_p6,2026-07-04 10:30:00,4,5,19.82886367462341,38.35330597053018,28.245623088908054,24.142384505528348,35.573931106268745,28.299730010954995,27.43173146522313,24.083213345612933,22.219250321548788
pig_11,A1,6,A1_p6,2026-07-04 11:00:00,4,5,20.614454290190164,38.28984167703706,28.21219783913073,24.102435423249503,36.20100389024481,33.40307412895418,27.869410560906466,22.84989270981623,22.57575577629956
pig_11,A1,6,A1_p6,2026-07-04 11:30:00,4,5,21.678659128278067,38.2225986815994,29.112372777959404,30.48729737735954,39.07468578432037,36.472534149110516,30.6849935240975,30.825826442535238,26.06053196562416
pig_11,A1,6,A1_p6,2026-07-04 12:00:00,4,5,25.12180477038634,38.15532838930074,29.69979923315556,30.303027711798432,41.12054524798151,43.07425689960033,32.65306975727718,32.10286082089276,31.820373592031615
pig_11,A1,6,A1_p6,2026-07-04 12:30:00,4,5,19.526914002789656,38.08800637396146,28.172800702199247,23.975385476176225,36.83151874761876,36.86585992846698,28.384187053600733,24.165948806095187,26.61643074583069
pig_11,A1,6,A1_p6,2026-07-04 13:00:00,4,5,20.49402213197845,38.02438425475202,25.75664714655199,29.162079533599268,36.849523449870645,40.50977350935137,26.279052941889105,35.76128796498648,24.99834425134269
pig_11,A1,6,A1_p6,2026-07-04 13:30:00,4,5,25.013949459347636,37.96074185593982,30.481424291600288,30.351215567413504,41.5379381751313,42.15621841259369,33.749296769344035,32.31732523823061,31.113021364589798
pig_11,A1,6,A1_p6,2026-07-04 15:30:00,4,5,38.4280971508272,37.69829373827508,40.11222934351819,40.86132432879616,46.439941230093865,49.13381343130724,45.85564324720654,45.51937201847856,34.20502406878007
pig_11,A1,6,A1_p6,2026-07-04 16:30:00,4,5,32.82056243991374,37.56306826309649,42.88449315304044,42.57003984813786,59.989281832668766,48.29504240612901,57.713338024755394,50.50375917374936,40.33243083373662
